Date;Catégorie d'appareil;Continent;Pays;Utilisateurs;Sessions;Pages vues;Chiffre d'affaires;Transactions;Taux de rebond
20190107;desktop;Europe;Finland;7 877;12 705;14 117;10 534;931;28%
20190107;mobile;Europe;Switzerland;58 245;74 673;85 831;6 121;529;85%
20190107;mobile;Europe;Finland;38 364;56 417;60 018;47 775;488;17%
20190107;tablet;Asia;India;20 707;40 601;61 517;25 218;715;78%
20190107;tablet;Europe;Switzerland;14 411;16 193;21 590;1 797;117;85%
20190107;tablet;Europe;Finland;17 158;25 233;40 052;21 478;531;80%
20190107;tablet;Europe;France;19 124;26 198;40 934;26 063;749;78%
20190107;desktop;Europe;France;40 249;50 311;67 988;29 905;676;84%
20190107;desktop;Asia;India;2 768;4 259;6 356;2 814;571;49%
20190107;desktop;Europe;United Kingdom;32 160;40 200;65 902;10 698;184;80%
20190107;mobile;Asia;India;12 070;13 120;21 508;31 635;550;28%
20190107;mobile;Europe;United Kingdom;31 998;39 504;49 380;46 255;793;44%
20190107;desktop;Asia;Japan;8 093;12 845;19 762;19 917;525;14%
20190107;desktop;Europe;Germany;17 179;34 359;40 422;21 429;972;26%
20190107;mobile;Europe;Germany;24 790;45 907;69 556;39 966;665;66%
20190107;desktop;Oceania;Australia;39 974;78 381;96 767;48 148;322;81%
20190107;desktop;Asia;South Korea;31 686;51 106;66 371;44 102;970;24%
20190107;desktop;Europe;Poland;62 102;75 734;81 434;29 257;15;44%
20190107;desktop;Europe;Spain;1 795;2 639;2 778;23 813;448;15%
20190107;desktop;Europe;Italy;52 805;61 401;66 023;31 758;157;82%
20190107;mobile;Oceania;Australia;35 263;38 750;60 547;6 506;667;49%
20190107;mobile;Asia;Japan;2 526;3 118;5 112;15 329;316;33%
20190107;desktop;Asia;China;17 801;19 140;24 539;11 979;756;31%
20190107;desktop;Europe;Sweden;10 478;20 150;21 667;47 422;598;43%
20190107;mobile;Asia;Indonesia;40 450;45 966;57 458;38 612;279;60%
20190107;mobile;Europe;Belgium;56 965;61 919;67 303;46 528;452;38%
20190107;mobile;Europe;Spain;2 053;3 159;3 852;44 599;720;15%
20190107;desktop;Asia;Indonesia;34 482;42 570;47 832;875;848;19%
20190107;desktop;Europe;Belgium;24 439;46 111;52 399;27 307;720;25%
20190107;mobile;Europe;Italy;57 300;78 493;85 319;10 169;459;14%
20190107;mobile;Europe;Sweden;21 320;40 226;46 237;1 564;799;34%
20190107;desktop;Americas;United States;20 751;35 171;55 827;14 339;126;58%
20190107;mobile;Americas;United States;75 475;82 038;97 664;6 367;856;76%
20190107;desktop;Americas;Canada;37 721;46 570;60 480;16 048;635;28%
20190107;tablet;Americas;United States;29 903;50 682;64 155;8 572;532;13%
20190107;desktop;Americas;Brazil;4 751;8 191;10 112;42 210;473;19%
20190107;desktop;Americas;Mexico;5 285;9 787;16 045;48 074;616;62%
20190107;mobile;Americas;Canada;13 628;19 468;27 039;6 982;295;47%
20190107;desktop;Americas;Colombia;4 646;5 341;6 936;19 985;658;65%
20190107;desktop;Africa;South Africa;29 681;35 335;37 590;4 128;141;68%
20190107;desktop;Americas;Argentina;23 906;32 305;41 955;8 463;729;23%
20190107;tablet;Americas;Canada;35 639;50 196;71 709;48 782;339;67%
20190107;desktop;Africa;Egypt;23 786;31 715;38 677;12 449;679;21%
20190107;mobile;Africa;Egypt;37 300;61 148;91 266;37 255;762;35%
20190107;mobile;Americas;Brazil;31 318;46 744;64 922;30 518;391;37%
20190107;mobile;Africa;Morocco;14 893;20 684;25 536;32 170;336;19%
20190107;mobile;Americas;Argentina;4 286;4 710;7 136;35 911;247;15%
20190107;mobile;Americas;Colombia;5 509;10 594;13 758;38 929;595;50%
20190107;mobile;Americas;Mexico;12 458;24 915;37 750;47 539;560;75%
20190108;mobile;Europe;Belgium;42 006;51 859;56 369;18 291;210;35%
20190108;mobile;Europe;Spain;33 802;58 280;73 772;35 653;823;43%
20190108;mobile;Europe;France;58 937;64 062;81 091;23 187;725;55%
20190108;tablet;Asia;India;19 077;22 443;24 395;42 610;825;57%
20190108;desktop;Oceania;New Zealand;13 106;14 893;17 943;16 319;840;21%
20190108;mobile;Asia;China;41 433;57 545;60 574;39 345;648;65%
20190108;mobile;Asia;South Korea;6 709;9 450;12 770;30 819;576;84%
20190108;tablet;Oceania;Australia;46 568;86 237;94 766;23 558;988;15%
20190108;tablet;Oceania;New Zealand;41 770;54 246;78 618;15 299;295;43%
20190108;desktop;Europe;Finland;14 127;26 655;31 359;30 343;675;69%
20190108;mobile;Europe;Switzerland;21 848;33 612;36 535;9 882;749;72%
20190108;mobile;Europe;Finland;31 514;35 015;56 476;47 613;768;45%
20190108;mobile;Europe;Poland;24 263;33 699;37 032;41 309;579;80%
20190108;mobile;Europe;Sweden;53 058;59 616;85 165;15 427;554;41%
20190108;tablet;Asia;Japan;41 092;45 657;69 178;34 597;293;51%
20190108;tablet;Asia;South Korea;32 654;47 325;76 331;26 773;496;16%
20190108;tablet;Europe;Belgium;6 774;13 028;17 370;42 904;314;84%
20190108;tablet;Europe;Spain;62 815;70 579;86 072;46 457;13;22%
20190108;tablet;Europe;Finland;34 617;56 749;63 763;2 633;209;23%
20190108;tablet;Europe;Russia;8 493;12 868;20 425;26 209;36;85%
20190108;desktop;Europe;United Kingdom;43 398;63 820;80 785;31 795;435;70%
20190108;desktop;Asia;India;27 235;40 649;56 457;30 236;339;29%
20190108;mobile;Asia;India;47 954;69 499;77 221;24 447;562;51%
20190108;desktop;Europe;France;14 191;26 775;36 182;35 431;254;65%
20190108;desktop;Asia;South Korea;21 849;42 017;59 179;33 003;808;62%
20190108;desktop;Europe;Germany;67 888;73 791;92 239;24 262;344;68%
20190108;desktop;Europe;Spain;13 834;16 086;19 859;7 010;899;33%
20190108;desktop;Oceania;Australia;51 101;69 055;90 862;7 268;908;54%
20190108;mobile;Europe;United Kingdom;16 729;19 452;28 606;24 012;481;33%
20190108;desktop;Asia;Japan;53 133;77 004;81 057;39 395;310;68%
20190108;desktop;Europe;Belgium;33 926;43 495;58 777;16 666;426;70%
20190108;desktop;Europe;Switzerland;56 225;59 184;68 028;10 084;102;80%
20190108;mobile;Asia;Japan;19 433;25 237;27 432;14 447;914;72%
20190108;desktop;Europe;Poland;2 253;3 755;5 215;28 764;602;47%
20190108;desktop;Europe;Italy;41 297;59 850;98 115;24 262;153;17%
20190108;desktop;Europe;Sweden;22 069;34 483;44 209;32 751;261;71%
20190108;mobile;Oceania;Australia;53 907;67 384;73 243;17 300;159;24%
20190108;desktop;Asia;China;57 010;61 301;72 977;5 427;639;62%
20190108;desktop;Europe;Russia;4 742;8 947;13 979;9 392;35;39%
20190108;mobile;Asia;Indonesia;30 973;48 396;74 455;32 102;861;46%
20190108;mobile;Europe;Germany;32 388;39 985;45 960;2 644;876;76%
20190108;desktop;Asia;Indonesia;14 300;24 655;36 799;32 446;98;70%
20190108;desktop;Europe;Portugal;40 450;59 485;95 944;8 418;814;27%
20190108;mobile;Europe;Italy;24 389;25 946;33 264;48 844;753;84%
20190108;mobile;Europe;Russia;26 906;30 575;48 531;44 509;89;12%
20190108;tablet;Europe;United Kingdom;23 659;46 389;60 246;9 685;365;61%
20190108;desktop;Americas;United States;11 936;17 051;20 060;19 131;855;18%
20190108;mobile;Americas;United States;32 374;63 479;91 998;25 912;246;84%
20190108;desktop;Americas;Canada;24 157;35 010;39 784;40 479;234;39%
20190108;tablet;Americas;United States;17 622;32 040;35 600;9 804;948;33%
20190108;desktop;Americas;Brazil;32 096;45 205;63 669;21 502;550;35%
20190108;mobile;Americas;Canada;51 422;65 925;87 900;7 139;739;42%
20190108;desktop;Americas;Mexico;8 726;17 453;26 049;15 308;807;76%
20190108;mobile;Americas;Mexico;31 132;36 200;47 632;127;227;75%
20190108;desktop;Americas;Colombia;4 043;4 394;5 707;10 449;387;60%
20190108;desktop;Africa;Egypt;10 573;11 492;17 957;22 106;978;65%
20190108;desktop;Africa;South Africa;46 856;63 319;71 953;26 458;438;77%
20190108;desktop;Americas;Argentina;10 009;14 098;21 360;15 970;221;76%
20190108;mobile;Americas;Brazil;41 840;44 989;48 375;22 477;185;61%
20190108;desktop;Africa;Algeria;7 570;8 603;9 888;40 431;575;74%
20190108;desktop;Africa;Kenya;35 655;41 948;59 925;32 234;318;42%
20190108;mobile;Africa;Nigeria;14 829;26 480;34 390;39 083;115;49%
20190108;mobile;Africa;South Africa;16 271;27 119;41 721;40 549;172;26%
20190108;mobile;Americas;Colombia;9 332;13 144;18 512;20 792;279;15%
20190108;tablet;Americas;Canada;39 161;76 786;86 276;47 121;606;73%
20190108;tablet;Americas;Mexico;22 916;41 666;66 137;35 508;670;55%
20190109;mobile;Europe;Russia;42 854;46 580;69 523;10 465;606;55%
20190109;tablet;Europe;Germany;10 248;11 916;15 475;36 998;883;82%
20190109;desktop;Europe;Finland;349;592;731;12 709;566;38%
20190109;mobile;Europe;Switzerland;35 043;38 509;40 536;29 323;615;53%
20190109;mobile;Europe;Finland;7 818;9 535;11 771;8 235;475;68%
20190109;mobile;Europe;Portugal;30 117;53 781;74 696;20 288;980;51%
20190109;tablet;Europe;United Kingdom;32 348;64 696;99 533;40 732;986;57%
20190109;desktop;Europe;Belgium;36 611;48 173;65 098;23 510;740;40%
20190109;mobile;Asia;China;29 390;31 265;32 911;19 958;544;83%
20190109;mobile;Asia;South Korea;2 620;4 679;5 505;10 373;113;34%
20190109;mobile;Europe;Belgium;16 941;24 914;35 591;13 453;923;26%
20190109;mobile;Europe;Sweden;34 281;41 303;45 892;40 840;885;51%
20190109;tablet;Asia;Japan;38 173;54 533;79 034;11 230;192;46%
20190109;desktop;Europe;United Kingdom;3 514;5 578;6 641;37 880;234;19%
20190109;desktop;Asia;India;71 430;86 061;91 554;8 235;145;45%
20190109;mobile;Asia;India;2 986;3 780;6 197;21 516;756;48%
20190109;desktop;Europe;Germany;22 941;29 412;31 289;34 963;982;79%
20190109;mobile;Europe;United Kingdom;2 485;3 709;5 795;24 291;301;38%
20190109;desktop;Asia;Japan;6 296;8 395;9 994;15 255;222;20%
20190109;desktop;Europe;Spain;9 444;11 378;18 652;15 492;269;34%
20190109;desktop;Europe;France;19 931;24 606;36 185;36 186;369;76%
20190109;desktop;Europe;Poland;19 617;36 328;46 574;18 599;571;80%
20190109;desktop;Europe;Russia;46 793;55 050;78 643;2 953;267;64%
20190109;mobile;Europe;Germany;58 269;84 447;95 963;24 828;271;77%
20190109;desktop;Asia;South Korea;7 624;13 376;21 232;34 266;136;45%
20190109;mobile;Oceania;Australia;36 535;48 073;70 695;20 355;597;72%
20190109;desktop;Asia;China;12 727;15 151;18 037;37 284;16;30%
20190109;desktop;Europe;Italy;56 811;78 904;99 879;15 345;182;32%
20190109;desktop;Oceania;Australia;16 035;31 441;49 126;6 536;266;63%
20190109;desktop;Asia;Indonesia;745;810;900;15 994;504;36%
20190109;mobile;Europe;France;34 752;41 372;66 729;46 442;168;26%
20190109;desktop;Oceania;New Zealand;34 895;57 205;62 179;49 243;468;16%
20190109;desktop;Europe;Switzerland;43 891;62 701;68 153;16 079;788;72%
20190109;desktop;Europe;Portugal;53 148;77 027;89 566;15 196;584;49%
20190109;desktop;Europe;Sweden;31 938;34 715;47 555;16 590;505;21%
20190109;mobile;Asia;Indonesia;22 005;25 006;35 220;47 691;474;50%
20190109;mobile;Asia;Japan;32 699;47 390;59 237;28 568;34;55%
20190109;mobile;Europe;Italy;44 207;52 009;86 681;28 309;466;61%
20190109;mobile;Europe;Spain;55 336;80 197;92 181;14 925;943;62%
20190109;tablet;Oceania;Australia;31 367;42 969;69 305;2 910;983;18%
20190109;tablet;Asia;India;36 718;41 725;46 882;25 093;927;20%
20190109;desktop;Americas;United States;1 721;2 025;2 563;25 858;108;41%
20190109;mobile;Americas;United States;19 253;27 903;42 927;21 086;510;39%
20190109;desktop;Americas;Canada;27 181;54 362;61 775;40 917;135;57%
20190109;tablet;Americas;United States;15 707;28 048;33 793;14 170;434;37%
20190109;desktop;Americas;Brazil;38 151;76 302;95 378;41 304;53;27%
20190109;mobile;Americas;Canada;23 692;29 249;43 013;12 119;589;37%
20190109;desktop;Americas;Mexico;22 784;33 020;38 847;15 249;948;24%
20190109;mobile;Americas;Brazil;40 869;72 980;99 973;16 686;728;66%
20190109;desktop;Africa;Egypt;39 035;46 471;49 437;1 966;925;30%
20190109;desktop;Americas;Argentina;13 804;15 337;21 010;39 383;646;59%
20190109;mobile;Americas;Mexico;5 193;5 835;7 678;4 511;187;85%
20190109;tablet;Americas;Mexico;15 644;17 777;25 038;48 910;331;20%
20190109;desktop;Africa;South Africa;65 286;72 540;94 208;46 623;939;11%
20190109;mobile;Africa;Egypt;2 757;5 012;5 508;30 957;267;47%
20190109;desktop;Africa;Algeria;35 548;43 351;66 694;41 264;548;49%
20190109;desktop;Africa;Kenya;13 369;24 757;26 060;24 875;705;33%
20190109;desktop;Americas;Colombia;32 191;56 475;91 089;24 145;183;69%
20190109;mobile;Africa;Morocco;29 272;30 813;45 989;10 710;366;77%
20190109;mobile;Africa;Nigeria;3 821;7 076;11 056;45 914;331;71%
20190109;mobile;Americas;Argentina;25 287;35 616;38 713;40 316;194;24%
20190109;tablet;Americas;Brazil;56 710;64 443;70 047;37 004;236;61%
20190110;mobile;Asia;South Korea;18 908;33 764;35 919;36 768;357;39%
20190110;mobile;Europe;Switzerland;39 516;54 132;87 309;44 250;827;75%
20190110;mobile;Europe;Poland;29 343;31 552;38 478;16 752;898;53%
20190110;tablet;Oceania;Australia;44 659;69 780;85 098;18 952;334;57%
20190110;tablet;Asia;India;14 165;20 529;30 640;13 654;115;21%
20190110;tablet;Europe;France;22 019;26 852;44 754;48 494;619;81%
20190110;desktop;Europe;Sweden;23 762;30 078;38 562;49 592;357;75%
20190110;desktop;Europe;Belgium;33 449;64 325;73 937;30 762;537;20%
20190110;mobile;Oceania;New Zealand;25 827;40 355;59 346;25 079;597;46%
20190110;mobile;Asia;China;34 508;50 012;62 515;3 616;179;72%
20190110;mobile;Europe;Finland;14 309;22 358;24 041;39 146;963;35%
20190110;mobile;Europe;Russia;53 955;62 739;70 493;9 150;693;69%
20190110;mobile;Europe;Sweden;29 850;51 465;62 006;44 198;293;28%
20190110;tablet;Asia;Japan;31 027;47 733;55 504;48 404;447;73%
20190110;tablet;Europe;Italy;34 954;52 960;74 592;43 355;262;24%
20190110;tablet;Europe;Russia;5 995;7 786;12 558;11 240;78;28%
20190110;desktop;Europe;United Kingdom;21 699;34 442;44 730;41 363;157;74%
20190110;desktop;Asia;India;35 759;63 855;92 544;27 105;116;31%
20190110;desktop;Asia;Japan;12 643;24 314;39 859;18 893;451;84%
20190110;mobile;Asia;India;12 254;22 280;31 380;48 398;51;58%
20190110;desktop;Europe;Germany;35 940;65 345;99 007;39 828;803;67%
20190110;desktop;Europe;France;41 462;47 116;61 190;15 498;862;14%
20190110;desktop;Europe;Poland;23 314;43 990;57 881;39 650;243;68%
20190110;mobile;Europe;Germany;28 236;51 337;81 488;43 550;925;62%
20190110;mobile;Europe;United Kingdom;62 235;82 979;90 195;12 732;793;79%
20190110;desktop;Oceania;Australia;25 832;33 549;41 418;35 489;790;43%
20190110;desktop;Europe;Italy;20 452;34 665;48 824;1 670;731;15%
20190110;desktop;Europe;Spain;56 761;63 068;88 828;11 052;110;16%
20190110;desktop;Asia;South Korea;33 472;59 772;84 186;36 412;891;83%
20190110;desktop;Europe;Russia;16 297;17 337;23 428;617;589;36%
20190110;desktop;Asia;China;19 008;35 200;38 261;42 923;649;33%
20190110;desktop;Asia;Indonesia;3 794;5 498;6 042;25 452;879;55%
20190110;desktop;Europe;Switzerland;17 480;33 616;50 933;42 981;670;12%
20190110;mobile;Oceania;Australia;45 183;66 446;87 429;27 087;85;33%
20190110;mobile;Asia;Japan;7 541;9 923;15 504;45 396;968;48%
20190110;mobile;Europe;France;27 029;29 702;44 331;43 786;96;42%
20190110;mobile;Asia;Indonesia;18 326;22 079;36 799;5 471;108;54%
20190110;mobile;Europe;Spain;25 812;30 729;41 525;21 243;772;76%
20190110;mobile;Europe;Italy;30 358;42 164;70 273;3 666;981;75%
20190110;desktop;Europe;Portugal;40 356;68 400;80 471;29 444;864;34%
20190110;mobile;Europe;Belgium;42 676;64 661;71 056;4 823;778;38%
20190110;tablet;Europe;Germany;5 743;11 045;15 130;44 724;456;56%
20190110;tablet;Europe;United Kingdom;21 861;42 040;53 215;16 389;223;82%
20190110;desktop;Americas;United States;41 159;56 382;64 071;26 267;664;30%
20190110;mobile;Americas;United States;56 319;67 854;77 993;27 585;791;76%
20190110;desktop;Americas;Canada;20 514;26 641;28 958;43 007;513;33%
20190110;mobile;Americas;Canada;29 449;30 999;38 749;941;231;73%
20190110;tablet;Americas;United States;65 624;80 030;91 988;35 756;514;72%
20190110;desktop;Americas;Brazil;28 671;33 339;37 043;33 120;467;50%
